ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
1,1,1,0.0,1,1,122.0,0,1,7.86,1.0,713,366.63,434,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,50,35.97,0,0,0,0,0
1,3,5,1.66352,220,23,364.4,1,9,2.57,32.4,714,367.49,435,0,0,0,0
1,9,10,1.76899,206,34,264.3,1,8,21.35,15.9,772,395.39,660,1,0,0,0
2,6,6,2.24422,23,7,665.67,0,11,15.25,61.33,715,367.38,572,0,0,0,0
1,1,1,0.0,28,0,0.0,0,0,0.0,0.0,716,368.35,437,0,0,0,0
1,2,2,1.0,2,4,1399.0,0,15,18.53,227.0,717,368.78,438,0,0,0,0
1,1,1,0.0,1,1,1275.0,0,8,5.88,101.0,773,393.53,661,0,0,0,0
1,2,2,0.558629,45,1,98.0,0,3,174.53,7.0,774,394.53,662,0,0,0,0
1,1,1,0.0,2,3,122.0,1,6,4.6,21.0,775,395.51,663,0,0,0,0
1,1,2,0.693692,135,128,223.0,0,4,126.38,12.0,51,36.47,38,1,0,0,0
1,1,1,0.0,19,18,245.0,0,1,543.34,1.0,52,37.47,39,0,0,0,0
1,2,3,0.765456,99,88,285.33,0,8,11.17,13.33,776,396.24,664,0,0,0,0
1,9,21,3.5868900000000004,179,57,437.38,0,13,29.48,23.48,777,397.24,665,1,1,1,1
2,3,3,1.49492,4,7,485.67,0,17,249.95,118.33,718,367.58,134,0,0,0,0
1,1,1,0.0,1,1,967.0,0,9,0.6,101.0,779,398.85,667,0,0,0,0
2,2,2,0.9182959999999999,2,1,698.5,0,17,98.61,180.0,719,368.49,232,0,0,0,0
2,3,3,1.19812,1,13,680.0,0,17,26.74,136.0,720,369.46,234,0,0,0,0
1,2,2,0.8112779999999999,3,1,122.5,0,7,0.01,19.0,721,370.45,139,0,0,0,0
1,1,1,0.0,5,4,93.0,0,2,40.33,2.0,53,38.38,40,0,0,0,0
1,1,1,0.0,0,4,156.0,0,9,14.32,75.0,722,371.05,38,0,0,0,0
2,2,2,0.9456600000000001,7,4,427.5,0,16,20.82,133.5,723,372.04,486,0,0,0,0
2,5,5,2.32193,5,5,448.8,0,6,56.91,24.6,724,373.02,471,0,1,1,1
1,4,9,2.99286,229,12,311.33,1,8,27.02,9.56,780,399.28,668,1,1,1,1
1,1,1,0.0,1,1,330.0,0,2,13.06,5.0,781,400.24,8,0,0,0,0
2,5,6,2.5,16,16,1055.0,0,13,4.88,88.33,725,373.95,581,0,0,0,0
1,1,1,0.0,1,1,683.0,0,6,1.04,33.0,782,401.2,669,0,0,0,0
1,1,1,0.0,1,0,152.0,0,9,0.24,76.0,726,374.9,39,0,0,0,0
1,3,3,0.892943,11,10,1429.33,1,11,11.83,93.0,783,402.15,670,0,0,0,0
1,2,2,0.371232,70,0,64.5,0,2,58.64,10.0,727,375.87,34,0,0,0,0
1,1,1,0.0,5,3,95.0,0,1,1321.19,4.0,54,39.3,41,0,0,0,0
1,1,4,1.72442,181,157,412.25,0,2,39.56,6.0,55,40.3,42,1,0,0,0
1,1,1,0.0,1,1,426.0,0,3,41.84,16.0,784,402.67,671,0,0,0,0
1,1,1,0.0,6,0,74.0,0,1,498.77,2.0,785,403.65,672,0,0,0,0
1,1,1,0.0,7,8,166.0,0,3,15.85,5.0,786,404.64,673,0,0,0,0
1,1,1,0.0,1,4,65.0,0,1,0.82,1.0,728,376.38,35,0,0,0,0
1,1,1,0.0,22,22,63.0,0,2,20.08,20.0,729,377.37,36,0,0,0,0
1,2,2,0.408354,155,4,126.0,1,6,20.61,9.5,56,41.22,43,0,0,0,0
1,1,1,0.0,5,3,69.0,0,1,66.16,1.0,57,42.21,44,0,0,0,0
1,1,1,0.0,18,11,530.0,0,6,3.51,52.0,787,404.98,674,1,0,1,1
1,1,1,0.0,1,1,1320.0,0,17,2.9,352.0,730,377.75,97,0,0,0,0
1,1,1,0.0,1,1,102.0,0,1,74.26,2.0,58,43.12,45,0,0,0,0
1,1,1,0.0,2,2,323.0,0,3,38.14,5.0,59,44.03,46,0,0,0,0
1,5,7,1.90251,313,16,537.71,1,11,213.86,38.71,788,404.06,675,1,1,1,1
1,1,1,0.0,1,1,316.0,1,6,39.94,17.0,789,405.02,31,0,0,0,0
1,1,1,0.0,52,32,187.0,0,6,39.87,12.0,731,376.99,26,1,1,1,1
1,2,3,1.49492,8,3,315.67,0,7,28.74,18.67,790,405.93,676,0,0,0,0
1,1,1,0.0,3,2,523.0,0,4,6.67,46.0,732,377.92,442,1,1,1,0
2,2,2,0.999337,33,0,15.5,0,1,8.52,1.0,791,406.91,714,0,0,0,0
24,27,27,4.57969,31,31,211.48,0,19,62.37,24.67,792,407.87,1042,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,793,408.87,0,0,0,0,0
24,27,27,4.57969,31,31,211.48,0,19,0.01,24.7,795,410.87,1066,0,0,0,0
1,1,1,0.0,94,92,318.0,0,3,46.24,19.0,60,44.82,47,0,0,0,0
1,1,1,0.0,1,1,317.0,0,6,52.3,16.0,15,7.19,0,0,0,0,0
1,2,3,1.45915,3,3,373.0,0,7,16.14,18.67,797,412.41,680,0,0,0,0
6,7,7,2.46426,2,142,487.14,0,18,1.64,82.71,733,378.4,789,0,0,0,0
1,2,3,0.407629,145,2,146.0,1,7,274.89,7.33,798,413.3,20,1,0,0,0
1,1,1,0.0,10,4,321.0,0,4,167.96,11.0,734,378.25,40,0,0,0,0
2,8,15,1.67684,310,17,701.73,0,14,28.77,42.2,799,412.94,705,1,1,1,1
1,3,7,2.21142,126,27,654.71,0,13,24.03,45.43,800,413.08,682,0,0,0,0
1,3,5,1.9763700000000002,38,28,389.6,0,7,11.42,19.6,801,412.38,683,0,0,0,0
1,2,2,0.676942,56,0,137.0,0,6,262.89,15.0,735,376.84,444,1,1,0,0
1,1,1,0.0,18,5,596.0,0,6,13.6,17.0,802,413.29,684,0,0,0,0
1,2,3,1.44769,55,22,106.67,0,7,20.89,8.33,803,413.75,685,0,0,0,0
1,1,1,0.0,18,14,207.0,0,6,7.89,13.0,736,377.31,27,1,1,1,1
1,1,1,0.0,4,2,653.0,0,8,101.88,46.0,737,378.28,142,0,0,0,0
1,1,1,0.0,4,4,655.0,0,8,0.01,47.0,738,379.27,143,0,0,0,0
1,2,2,0.8631209999999999,20,1,65.0,0,3,197.49,1.5,804,414.64,25,0,0,0,0
1,1,1,0.0,1,3,101.0,0,3,0.0,4.0,805,415.64,26,0,0,0,0
2,5,5,2.32193,5,5,449.4,1,6,14.86,25.0,739,379.16,477,1,1,1,1
1,3,3,1.40564,8,8,297.0,1,14,36.31,93.67,740,380.05,446,0,0,0,0
1,1,1,0.0,15,12,211.0,0,6,2.99,14.0,806,414.72,14,1,1,1,1
1,1,1,0.0,28,19,1210.0,1,5,15.94,57.0,741,380.52,447,1,0,0,0
1,1,1,0.0,7,0,112.0,0,1,184.01,1.0,807,415.55,686,0,0,0,0
1,5,9,2.4487400000000004,0,92,706.67,1,12,16.88,46.33,808,416.55,687,0,0,0,0
1,1,1,0.0,2,2,76.0,0,7,13.83,65.0,742,379.64,25,0,0,0,0
3,7,7,2.3486700000000003,127,110,392.14,0,18,460.74,73.86,743,380.06,575,0,0,0,0
1,2,4,1.29031,90,2,179.25,0,6,46.67,6.75,744,381.03,26,0,0,0,0
2,7,10,2.4952,449,35,164.3,0,14,6.2,28.8,745,381.35,478,1,1,1,1
1,1,1,0.0,120,0,0.0,0,0,0.0,0.0,746,381.97,27,0,0,0,0
1,3,6,2.2254099999999997,126,7,179.17,0,5,0.69,1.67,747,382.94,450,0,0,0,0
1,2,2,1.0,2,2,139.0,0,4,573.78,4.5,748,383.89,144,0,0,0,0
1,2,4,1.88106,62,0,201.0,0,6,353.16,7.75,749,384.19,28,0,0,0,0
1,1,1,0.0,1,1,94.0,1,1,377.13,2.0,750,383.5,52,0,1,1,1
1,1,1,0.0,0,3,238.0,1,5,32.69,35.0,751,384.4,451,0,0,0,0
1,2,2,0.726528,109,64,199.5,1,3,64.66,4.5,61,43.75,48,0,0,0,0
1,8,18,2.85475,476,118,392.56,1,9,65.89,18.17,809,409.76,688,1,1,1,1
1,1,15,1.76109,50,38,122.6,1,6,215.04,6.0,810,410.73,689,1,1,1,0
1,1,1,0.0,7,0,2431.0,0,11,18.76,209.0,811,407.25,690,0,0,0,0
1,1,1,0.0,4,0,82.0,0,7,29.92,59.0,812,408.1,12,0,0,0,0
1,2,3,1.5849600000000001,3,3,129.0,0,7,213.25,23.0,813,409.1,40,0,0,0,0
1,3,3,1.23146,13,25,111.0,0,7,771.93,9.33,814,410.06,691,0,0,0,0
1,1,1,0.0,20,1,154.0,0,3,43.58,11.0,815,409.9,692,0,1,0,0
1,2,3,1.5,19,1,86.33,0,4,34.59,14.33,816,410.9,2,0,0,0,0
1,3,3,1.28429,5,113,849.33,0,11,55.69,71.0,817,407.39,693,0,0,0,0
4,15,21,3.5714699999999997,641,246,589.48,0,19,73.59,43.57,818,408.39,781,1,1,1,1
1,4,6,2.22064,247,9,278.0,0,6,14.26,13.17,819,409.29,695,1,0,0,0
1,1,1,0.0,1,1,153.0,0,9,39.02,79.0,820,410.26,16,0,0,0,0
1,1,1,0.0,3,1,307.0,0,4,2.9,41.0,821,409.53,696,1,1,1,1
1,5,6,1.47202,146,41,640.0,1,11,156.09,39.17,822,410.4,697,1,1,1,0
1,1,9,2.51919,53,25,148.78,0,6,789.53,2.44,823,411.39,15,0,1,1,0
1,1,1,0.0,1,3,747.0,0,7,19.26,61.0,824,412.38,698,0,0,0,0
1,2,2,0.20559299999999997,61,1,262.0,1,4,10.14,24.0,825,412.72,699,0,0,0,0
1,2,2,0.9182959999999999,4,2,360.0,1,3,56.99,3.0,62,42.75,49,0,0,0,0
1,3,3,0.892943,19,2,315.67,0,8,113.03,26.67,826,413.18,700,0,0,0,0
1,2,2,0.07470399999999999,109,1,612.5,1,5,2.61,29.5,827,414.04,701,0,0,0,0
1,1,1,0.0,2,0,683.0,0,7,84.2,38.0,828,415.03,702,0,1,1,1
1,1,1,0.0,1,1,685.0,1,7,0.01,39.0,829,416.03,703,0,0,0,0
1,2,2,0.650022,8,4,444.0,0,8,0.88,37.0,830,416.61,704,0,0,0,0
1,2,2,0.439497,11,0,839.0,0,7,63.29,64.0,752,369.36,452,0,0,0,0
1,2,3,1.45646,116,19,154.67,0,6,195.02,5.0,753,370.27,30,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,63,43.23,0,0,0,0,0
2,3,4,1.27548,250,42,331.25,1,6,18.0,19.75,831,414.38,722,1,1,1,1
1,2,2,0.8112779999999999,4,4,105.0,0,4,20.93,21.5,64,43.89,0,0,0,0,0
1,1,1,0.0,45,45,1282.0,0,17,13.99,358.0,65,44.88,0,0,0,0,0
1,2,2,0.7154560000000001,224,25,1050.0,1,10,7.04,109.5,66,45.87,50,1,0,0,0
1,2,4,1.1829399999999999,132,2,1196.0,0,10,39.81,59.25,832,413.24,706,1,1,1,1
1,1,2,0.5746359999999999,194,4,68.0,0,6,134.68,5.5,1411,283.02,99,1,1,1,1
1,4,6,1.6696799999999998,1021,9,268.67,0,3,297.47,3.33,833,411.1,28,1,1,1,1
1,1,1,0.0,3,14,430.0,0,1,0.03,1.0,834,412.08,29,1,1,1,1
1,1,1,0.0,66,12,111.0,0,5,69.68,19.0,835,413.08,707,0,0,0,0
1,2,2,0.9182959999999999,2,1,105.0,0,5,5.42,22.0,67,46.37,1,0,0,0,0
1,2,6,2.53163,452,63,340.83,0,7,50.35,18.83,68,47.27,51,1,1,1,1
1,1,1,0.0,4,4,836.0,0,7,0.01,34.0,69,48.27,52,0,0,0,0
1,5,6,2.5849599999999997,6,6,218.67,0,10,273.4,11.17,755,366.3,145,0,0,0,0
1,1,1,0.0,1,1,1264.0,0,8,8.88,104.0,756,367.28,454,0,0,0,0
1,2,3,1.02242,13,4,305.67,0,8,89.65,9.33,757,366.58,146,0,0,0,0
1,1,1,0.0,1,1,194.0,0,4,103.07,10.0,758,367.58,27,0,0,0,0
1,1,1,0.0,7,0,222.0,0,4,104.04,13.0,759,368.05,455,0,0,0,0
1,2,2,0.446481,30,13,799.0,0,8,4.91,43.5,70,48.78,53,0,0,0,0
1,1,1,0.0,1,1,1282.0,0,18,11.39,359.0,71,49.76,1,0,0,0,0
1,4,5,0.415104,157,1,137.8,0,6,142.69,15.6,760,368.48,456,0,0,0,0
1,2,2,0.202455,253,0,147.0,0,6,0.35,21.5,761,369.1,457,0,0,0,0
1,2,3,1.56564,91,0,49.67,0,1,0.25,0.33,762,370.07,458,0,0,0,0
1,1,1,0.0,2,1,177.0,0,3,667.81,7.0,763,371.05,70,0,0,0,0
2,15,22,3.35523,500,825,626.41,0,14,126.45,23.5,836,409.01,738,1,1,1,1
1,2,2,0.491237,79,5,342.5,1,7,11.08,20.0,837,409.82,709,0,0,0,0
2,2,3,1.46809,16,1,92.67,0,4,492.6,6.0,838,410.52,725,0,0,0,0
1,3,4,0.467005,140,4,411.75,1,9,36.16,21.25,839,411.46,711,0,0,0,0
1,1,1,0.0,0,9,1129.0,0,6,57.22,74.0,840,412.43,712,0,0,0,0
2,2,1,0.0,0,0,50.0,0,1,3.8,1.0,764,369.87,492,0,0,0,0
1,3,3,1.37878,16,5,296.0,0,7,200.74,26.0,765,370.26,460,0,0,0,0
1,2,5,0.567669,461,347,475.4,0,8,10.1,23.2,72,50.03,54,1,1,1,1
1,1,1,0.0,344,345,895.0,0,7,0.64,37.0,73,50.96,55,0,0,0,0
1,1,1,0.0,4,3,803.0,0,7,0.97,62.0,74,51.93,56,0,0,0,0
1,1,1,0.0,1,1,804.0,0,7,0.02,63.0,75,52.92,57,0,0,0,0
1,6,7,2.5674099999999997,69,18,325.71,0,8,54.67,17.86,766,370.12,461,0,0,0,1
1,2,2,0.625262,31,1,390.5,0,6,56.56,23.0,767,371.1,462,0,0,0,0
1,1,1,0.0,4,0,673.0,0,6,0.03,42.0,768,372.09,463,0,0,0,0
1,1,2,0.954434,14,2,106.0,0,1,8.02,1.0,76,53.81,58,0,0,0,0
1,1,1,0.0,1,1,655.0,0,8,17.15,49.0,769,370.92,147,0,0,0,0
1,3,6,1.90697,111,20,769.5,0,12,38.1,56.17,770,371.36,464,1,1,1,1
2,4,8,2.93626,11,11,446.75,0,8,101.76,21.88,771,371.87,613,0,0,0,0
3,4,5,1.1070200000000001,197,123,572.8,1,10,104.52,10.2,772,369.06,566,1,1,1,1
1,1,1,0.0,7,7,800.0,1,3,0.0,4.0,773,370.06,35,0,0,0,0
1,1,1,0.0,1,1,800.0,1,3,0.01,5.0,774,371.06,36,0,0,0,0
1,1,1,0.0,4,2,688.0,0,8,8.99,118.0,775,371.46,467,1,1,1,1
1,1,2,0.8904920000000001,13,0,253.5,0,4,130.87,10.5,776,370.38,468,0,0,0,0
1,2,2,0.982859,182,0,0.0,0,0,0.0,0.0,777,370.83,469,0,0,0,0
1,1,1,0.0,6,3,77.0,0,1,0.14,1.0,778,371.75,470,0,0,0,0
1,2,5,1.8326099999999999,273,100,440.8,1,10,73.26,32.2,77,52.72,59,1,1,1,1
1,1,1,0.0,1,0,138.0,0,3,69.44,13.0,841,397.98,713,0,0,0,0
1,2,2,0.684038,8,3,326.0,0,6,50.12,34.5,779,372.31,471,0,0,0,0
1,1,1,0.0,4,4,229.0,1,4,132.84,10.0,780,373.31,67,0,0,0,0
1,3,3,1.18067,46,5,490.0,1,8,437.05,36.0,781,374.2,472,0,0,0,0
1,1,1,0.0,6,4,381.0,1,7,110.45,54.0,78,53.59,60,0,0,0,0
1,3,3,0.9219280000000001,18,2,57.0,0,3,73.46,2.33,79,54.5,61,0,0,0,0
1,1,1,0.0,29,9,981.0,0,9,2.17,105.0,80,55.48,62,1,0,0,0
1,9,16,3.01005,477,110,439.44,0,16,76.57,40.31,842,397.34,714,1,1,1,1
1,1,1,0.0,19,1,190.0,1,5,135.3,10.0,81,56.37,63,0,0,0,0
1,1,1,0.0,7,27,2087.0,1,11,0.95,223.0,82,57.28,64,1,0,1,1
2,3,3,1.03003,254,131,858.33,1,9,59.77,45.67,83,58.26,65,1,1,1,1
1,1,1,0.0,6,0,426.0,0,4,2.69,10.0,843,396.77,715,0,0,0,0
1,1,1,0.0,1,2,677.0,0,6,24.79,43.0,844,397.74,716,0,0,0,0
1,3,7,1.47553,116,17,335.57,1,6,253.01,24.29,845,398.09,717,0,1,1,1
1,1,1,0.0,1,1,89.0,0,1,0.78,1.0,846,398.63,718,0,0,0,0
1,2,2,0.6765,425,287,1223.0,1,4,17.01,39.5,84,58.79,66,1,0,0,0
1,3,6,1.1831200000000002,278,18,397.33,1,8,107.61,19.83,847,399.46,719,1,1,0,0
1,1,1,0.0,14,10,1458.0,0,6,1.19,126.0,85,59.77,67,0,0,0,0
1,1,1,0.0,5,5,245.0,1,6,140.37,22.0,86,60.75,2,0,0,0,0
2,3,3,1.03377,150,1,680.67,0,7,47.05,27.33,848,399.84,748,0,0,0,0
1,1,1,0.0,4,3,86.0,0,2,142.03,9.0,849,400.33,721,0,0,0,0
1,1,2,0.453716,38,4,342.5,0,6,79.17,24.5,850,401.33,722,1,1,1,1
1,2,2,0.5281100000000001,92,0,1033.5,0,11,3.58,112.0,87,61.38,68,0,0,0,0
1,1,1,0.0,10,2,87.0,1,4,111.41,9.0,851,400.68,723,0,0,1,1
1,1,1,0.0,1,1,122.0,0,1,118.1,2.0,852,401.62,724,0,0,0,0
1,5,9,2.83331,60,3,405.33,0,11,114.79,24.0,853,402.52,725,1,0,0,0
1,1,1,0.0,2,1,109.0,0,5,0.0,14.0,854,403.52,726,0,0,0,0
1,2,2,0.8631209999999999,82,9,132.5,0,6,148.2,8.0,88,62.13,69,0,0,0,0
1,3,3,0.70153,89,59,1164.0,0,12,82.78,94.33,89,63.12,70,0,0,0,0
1,3,7,1.91382,492,9,68.43,0,3,230.3,1.86,782,368.26,473,1,1,1,1
1,1,2,0.209502,119,2,33.5,0,1,0.04,0.5,783,369.21,474,0,0,0,0
1,1,1,0.0,2,3,250.0,0,1,0.11,1.0,784,370.2,475,1,1,1,1
1,1,1,0.0,8,8,410.0,1,8,1.13,34.0,90,63.99,71,0,0,0,0
1,2,3,0.892943,37,5,144.33,0,1,1.91,1.0,785,370.18,476,1,1,1,1
1,1,1,0.0,3,1,281.0,0,1,0.05,3.0,786,371.16,477,0,0,0,0
1,2,3,1.42687,67,0,363.33,0,6,117.7,21.33,787,372.11,478,0,0,0,0
1,4,10,2.76717,1433,0,68.4,0,14,1.37,26.2,788,372.65,479,1,1,1,1
1,2,3,1.4179700000000002,15,16,161.67,0,1,0.06,0.33,789,373.62,480,1,0,0,0
1,4,12,2.75782,1007,617,531.08,0,9,100.08,12.25,1130,271.02,1034,1,0,0,0
1,1,1,0.0,113,55,327.0,1,4,106.12,12.0,91,64.61,0,0,0,0,0
1,1,1,0.0,7,8,691.0,0,7,38.84,68.0,790,372.99,481,0,0,0,0
1,1,1,0.0,1,2,85.0,0,1,19.23,3.0,791,373.89,482,0,0,0,0
1,1,1,0.0,3,0,481.0,0,4,3.35,22.0,92,65.15,72,1,0,0,0
1,3,4,1.6458099999999998,147,5,773.25,0,12,48.87,69.0,792,374.42,483,1,1,1,1
1,1,1,0.0,1,1,2470.0,0,12,0.01,214.0,793,375.42,484,1,1,1,1
1,1,1,0.0,8,2,554.0,0,6,14.74,59.0,794,375.96,485,0,0,0,0
1,1,1,0.0,7,6,166.0,1,5,154.25,18.0,93,65.89,73,0,0,0,0
1,3,3,1.51636,76,25,130.33,1,10,287.45,31.67,795,376.37,41,0,0,0,0
1,1,1,0.0,51,10,170.0,0,2,1175.67,6.0,796,377.37,42,0,0,0,0
1,1,1,0.0,9,5,159.0,0,1,23.1,1.0,94,66.75,74,0,0,0,0
1,1,1,0.0,1,2,221.0,0,7,76.53,49.0,5,2.14,3,0,0,0,0
1,1,2,0.9535520000000001,420,0,0.0,0,0,0.0,0.0,797,377.86,43,0,0,0,0
1,1,1,0.0,11,15,219.0,0,3,10.31,8.0,95,67.62,75,0,0,0,0
1,6,12,2.80116,377,117,258.25,0,10,52.6,11.92,798,377.13,486,1,1,1,1
1,1,1,0.0,1,1,150.0,0,2,158.93,6.0,799,378.1,68,0,0,0,0
1,4,12,2.7252400000000003,541,106,91.33,0,3,339.82,0.75,800,379.06,44,0,0,0,0
1,1,1,0.0,4,4,383.0,1,7,25.91,55.0,96,68.17,76,0,0,0,0
1,1,1,0.0,9,4,527.0,0,4,11.04,14.0,6,3.11,2,0,0,0,0
1,1,2,0.35335900000000003,14,1,257.0,0,3,1.15,4.5,97,69.04,1,1,0,0,0
2,6,18,4.03751,86,59,170.33,0,19,127.89,21.61,7,4.11,4,0,0,0,0
1,1,1,0.0,79,79,487.0,0,3,42.91,18.0,98,69.92,77,1,0,0,0
1,1,1,0.0,1,1,165.0,1,3,162.0,5.0,801,378.39,487,0,0,0,0
1,1,1,0.0,1,6,686.0,0,14,13.23,263.0,802,379.35,488,0,0,0,0
1,1,1,0.0,5,5,545.0,1,7,119.91,73.0,99,70.63,78,0,0,0,0
1,1,1,0.0,45,46,800.0,1,3,38.36,6.0,100,71.42,0,0,0,0,0
2,2,2,0.8631209999999999,6,1,794.5,0,19,65.33,193.0,803,378.27,171,0,0,0,0
2,2,2,0.954434,21,3,1071.5,1,7,95.33,42.5,804,379.23,558,0,0,0,0
1,2,6,2.32193,30,10,666.67,0,12,63.58,54.33,805,380.19,490,0,1,1,0
1,4,4,1.20821,81,7,755.75,1,7,127.71,25.5,806,380.62,491,0,0,0,0
1,1,1,0.0,1,1,1462.0,1,7,27.63,127.0,855,391.42,727,0,0,0,0
2,6,10,2.0657099999999997,380,167,490.0,1,5,54.77,8.6,856,392.42,759,1,1,1,1
2,3,3,1.5505,14,9,666.67,1,19,77.24,133.67,807,381.13,593,0,0,1,1
1,1,1,0.0,284,0,0.0,0,0,0.0,0.0,857,393.37,729,0,0,0,0
1,1,1,0.0,4,1,2451.0,1,5,0.99,82.0,808,382.06,493,1,0,0,0
1,3,3,1.06128,10,6,652.33,1,8,23.77,60.0,858,394.25,730,0,1,1,1
1,5,23,3.9249699999999996,591,582,218.7,0,10,243.25,5.04,101,71.82,79,1,1,0,0
2,2,2,0.8112779999999999,12,12,136.0,0,10,128.15,39.5,102,72.81,1,0,0,0,0
1,1,1,0.0,31,12,231.0,0,5,168.38,17.0,103,73.8,80,0,0,0,0
1,1,1,0.0,7,8,220.0,0,3,0.62,3.0,859,394.82,731,0,0,0,0
1,1,1,0.0,1,1,280.0,0,3,1.93,4.0,860,395.81,732,0,0,0,0
1,2,3,0.9246559999999999,113,11,220.33,0,7,66.92,17.67,861,396.26,733,1,1,1,1
1,1,1,0.0,62,48,487.0,0,4,8.97,19.0,104,74.56,81,1,0,0,0
1,1,1,0.0,202,0,0.0,0,0,0.0,0.0,105,75.54,82,0,0,0,0
1,1,2,0.9402860000000001,26,2,92.0,0,4,1313.3,6.0,106,76.06,83,0,0,0,0
1,1,1,0.0,10,3,501.0,0,4,4.05,20.0,107,76.9,84,0,0,0,0
1,1,1,0.0,42,42,316.0,0,3,683.97,6.0,108,77.89,85,0,0,0,0
1,4,7,1.7701799999999999,169,38,502.29,0,9,56.48,29.0,862,394.86,734,1,1,1,1
1,1,1,0.0,3,2,229.0,1,3,181.34,7.0,109,78.67,1,0,0,0,0
1,3,3,1.56105,32,16,168.0,0,6,177.37,10.33,110,79.67,86,0,0,0,0
1,1,1,0.0,15,3,382.0,0,7,64.87,46.0,111,80.52,87,0,0,0,0
1,1,2,0.8631209999999999,4,3,165.5,0,4,8.03,3.0,112,81.51,88,0,0,0,0
1,1,1,0.0,5,0,1224.0,0,5,28.02,62.0,863,394.23,735,0,0,0,0
2,7,34,3.97977,2089,957,229.47,0,17,146.71,14.88,113,82.34,92,1,1,1,1
1,2,2,0.889466,195,69,951.5,1,8,89.71,36.0,114,83.14,90,1,1,0,0
1,1,1,0.0,4,4,67.0,0,2,98.24,4.0,115,83.78,0,0,0,0,0
2,2,5,1.5672700000000002,33,8,102.0,0,5,508.33,4.0,116,84.78,4,0,0,0,0
1,4,5,2.10843,58,45,157.6,0,5,938.45,1.8,117,85.65,2,0,0,0,0
1,1,1,0.0,277,0,0.0,0,0,0.0,0.0,118,86.59,91,0,0,0,0
1,2,2,0.23292800000000002,155,3,49.5,1,4,83.38,6.0,864,392.55,736,0,0,0,0
1,2,3,1.18515,36,7,155.67,1,8,91.17,10.0,119,87.48,1,1,1,1,0
2,2,2,0.764205,7,2,156.0,0,4,520.98,11.0,865,393.43,58,0,0,0,0
1,1,1,0.0,2,9,190.0,0,3,182.11,11.0,866,394.38,737,0,0,0,0
1,1,2,0.99403,9,2,472.5,1,7,8.65,34.5,809,374.91,494,0,0,0,0
1,1,1,0.0,2,2,243.0,0,5,188.83,21.0,867,394.97,738,0,0,0,0
1,1,1,0.0,2,2,805.0,1,7,0.08,66.0,868,395.96,739,0,0,0,0
1,1,1,0.0,1,0,219.0,0,3,13.97,4.0,869,396.96,740,0,0,0,0
1,1,1,0.0,5,2,220.0,0,3,0.02,5.0,870,397.95,741,0,0,0,0
1,1,1,0.0,3,2,186.0,0,2,47.94,3.0,871,398.83,742,0,0,0,0
2,2,3,1.02522,25,16,693.0,1,4,29.96,8.33,810,375.34,532,0,0,0,0
1,3,5,1.9261099999999998,10,29,150.2,0,6,183.85,7.0,872,399.4,743,0,0,0,0
1,4,5,1.7736599999999998,56,28,892.0,0,12,49.64,68.6,873,400.27,744,0,1,1,0
1,1,1,0.0,70,3,230.0,0,2,375.15,2.0,874,401.23,32,1,1,0,0
1,2,2,1.0,11,1,190.5,0,2,160.37,3.0,875,402.08,11,0,0,0,0
1,1,1,0.0,1,1,508.0,0,4,11.0,21.0,120,87.9,92,0,1,0,0
1,1,1,0.0,8,9,1297.0,0,19,17.45,363.0,121,88.84,2,0,0,0,0
2,2,2,0.9182959999999999,1,2,997.0,0,19,5.79,259.5,811,374.6,598,0,0,0,0
3,3,3,1.45915,8,10,735.33,0,19,9.6,176.67,812,375.14,641,0,0,0,0
1,2,3,1.3039100000000001,94,42,755.33,1,4,4.04,8.67,876,401.01,33,1,0,0,0
1,2,2,0.566509,60,0,82.5,0,5,85.44,10.0,813,376.08,72,0,0,0,0
1,1,2,0.8215399999999999,103,49,455.5,1,8,19.78,47.5,122,89.26,93,1,0,1,1
2,3,3,0.239398,2,121,557.0,0,19,117.15,123.67,123,90.25,97,0,0,0,0
1,1,1,0.0,1,1,1297.0,0,19,1.7,367.0,814,375.98,104,0,0,0,0
6,6,6,1.9374900000000002,133,112,403.83,0,19,92.12,90.67,124,90.89,99,0,0,0,0
1,1,1,0.0,3,0,470.0,0,3,23.02,11.0,877,400.35,745,1,1,1,1
1,2,2,0.9635360000000001,201,0,0.0,0,0,0.0,0.0,878,401.34,29,0,0,0,0
1,1,1,0.0,1,1,520.0,0,4,23.04,51.0,815,376.55,498,0,0,0,0
1,1,3,1.38507,89,1,127.33,1,7,63.64,8.0,816,377.53,499,0,0,0,0
1,2,2,0.9964860000000001,34,9,100.5,0,1,0.26,0.5,879,402.19,30,0,0,0,0
1,2,3,0.723002,32,1,625.33,0,8,13.59,25.33,125,91.69,96,0,0,0,0
1,2,5,1.47774,219,31,453.6,1,10,32.84,33.2,126,92.66,97,1,0,0,0
1,1,1,0.0,6,4,88.0,0,1,2.75,2.0,880,401.6,31,0,0,0,0
2,5,6,1.7277799999999999,131,42,702.67,1,15,46.43,60.5,881,401.4,778,1,0,0,0
1,3,3,0.76867,184,1,91.0,0,7,277.55,9.0,127,92.67,2,1,0,0,0
