ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
1,6,7,2.4019,257,42,1008.29,0,21,275.77,102.71,20,18.23,4,1,0,0,0
1,1,1,0.0,3,2,3804.0,0,17,0.13,579.0,21,19.22,5,0,0,0,0
1,1,1,0.0,4,1,3971.0,0,20,4.16,625.0,22,20.22,15,0,0,0,0
1,1,1,0.0,1,1,553.0,0,11,285.39,55.0,4870,1905.48,3521,0,0,0,0
1,1,1,0.0,0,11,1667.0,0,24,0.65,272.0,356,252.77,92,0,0,0,0
1,4,14,2.4952900000000002,125,127,430.93,0,14,28.75,7.71,357,253.73,46,0,0,0,0
1,4,14,2.43815,140,131,435.0,0,10,138.77,6.86,358,254.73,239,0,1,1,1
1,1,2,0.187176,69,1,3845.0,0,22,30.29,1528.0,359,255.72,93,0,0,0,0
2,10,13,3.25255,72,99,488.0,0,20,41.21,26.92,812,484.4,134,1,0,1,1
1,1,1,0.0,2,1,1357.0,1,12,33.84,101.0,21,17.29,14,1,0,0,0
1,1,1,0.0,4,0,1095.0,0,8,10.93,45.0,90,72.36,43,0,0,0,0
1,1,1,0.0,2,2,661.0,0,11,0.98,67.0,362,258.45,47,0,0,0,0
1,1,1,0.0,2,2,590.0,0,11,0.97,56.0,363,259.45,240,0,0,0,0
1,1,1,0.0,37,19,1693.0,0,12,11.1,72.0,4872,1905.57,187,1,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,12,11.57,0,0,0,0,0
1,1,1,0.0,1,0,1656.0,0,24,0.77,273.0,13,12.57,2,0,0,0,0
1,2,2,0.998798,41,57,178.5,0,2,18.51,1.5,4873,1905.47,24,1,1,1,1
1,2,2,0.992267,98,18,991.5,0,10,4.23,36.5,813,484.7,10,0,0,0,0
1,8,13,2.89399,519,145,2044.85,0,22,42.64,60.38,814,485.48,126,1,1,1,1
1,1,2,0.9798690000000001,7,5,72.5,0,1,19.96,3.5,4874,1905.28,3523,0,0,0,0
1,1,1,0.0,10,10,2403.0,0,1,0.0,1.0,4889,1920.26,2,0,0,0,0
1,1,1,0.0,46,59,2403.0,0,1,0.01,2.0,4890,1921.24,3,0,0,0,0
1,1,1,0.0,4,4,2390.0,0,1,0.0,3.0,4892,1923.24,4,0,0,0,0
1,1,1,0.0,6,6,389.0,0,9,62.74,27.0,4893,1924.23,188,0,0,0,0
1,1,1,0.0,0,1,944.0,0,3,19.99,58.0,4894,1925.22,3524,0,0,0,0
1,1,1,0.0,1,1,2390.0,0,1,0.01,4.0,4895,1926.21,5,0,0,0,0
1,1,1,0.0,1,1,2390.0,0,1,0.0,5.0,4896,1927.2,6,0,0,0,0
1,6,10,2.7568799999999998,281,4,592.7,0,19,157.86,53.2,815,486.32,610,1,0,0,0
1,1,2,0.203074,130,59,219.5,0,2,7.16,1.5,20,19.2,17,0,0,0,0
1,2,2,0.115631,1,192,365.5,0,3,58.71,5.0,4897,1927.42,189,0,0,0,0
1,1,1,0.0,9,8,540.0,0,2,0.06,6.0,4898,1928.25,190,0,0,0,0
1,1,1,0.0,3,3,577.0,0,5,42.59,20.0,365,260.69,48,0,0,0,0
1,1,1,0.0,3,3,507.0,0,4,3.35,14.0,366,261.69,241,0,0,0,0
1,1,1,0.0,1,7,705.0,0,13,71.55,101.0,817,487.64,127,0,0,0,0
1,2,2,0.322757,4,64,1191.0,1,8,61.15,20.5,747,256.41,33,0,0,0,0
1,1,1,0.0,25,28,919.0,0,7,3.11,33.0,367,262.32,49,0,0,0,0
1,1,1,0.0,26,14,973.0,0,5,3.11,27.0,368,263.32,242,0,0,0,0
1,2,3,1.12467,224,1,271.0,0,5,160.34,8.33,21,20.15,18,1,0,0,0
1,1,1,0.0,115,7,463.0,0,1,79.13,6.0,22,21.15,19,0,0,0,0
1,4,8,2.44296,550,194,638.63,0,10,5.71,19.38,23,22.15,20,0,0,0,0
1,1,1,0.0,5,1,127.0,0,1,83.15,2.0,369,264.16,50,0,0,0,0
1,1,1,0.0,5,1,126.0,0,1,83.16,2.0,370,265.16,243,0,0,0,0
2,14,33,4.20896,1992,146,328.0,0,17,43.04,5.48,4899,1926.5,216,1,1,1,1
1,2,2,0.764205,93,51,460.0,0,12,15.35,32.5,4900,1926.36,192,0,0,0,0
1,2,2,0.6220399999999999,52,19,3346.0,0,19,42.98,159.0,23,21.01,6,0,0,0,0
1,1,1,0.0,336,252,1415.0,0,7,7.77,39.0,4901,1926.66,193,0,0,0,0
1,2,2,0.30039099999999996,34,41,1903.5,0,12,27.14,107.5,24,23.09,21,0,0,0,0
1,1,1,0.0,1,1,1499.0,0,7,0.03,40.0,4902,1927.59,194,0,0,0,0
1,6,8,1.46458,108,29,737.25,1,20,26.05,33.63,14,13.46,8,1,0,1,1
4,23,26,3.5003800000000003,428,134,276.04,0,20,11.82,14.81,15,13.73,9,1,0,1,1
1,1,2,1.0,2,0,3888.0,0,12,9.5,312.5,25,23.9,22,0,0,0,0
3,7,44,0.62625,87,0,2816.25,0,24,75.81,7.66,16,14.68,10,1,1,1,1
1,1,1,0.0,2,0,2607.0,0,9,33.47,138.0,26,24.83,23,0,0,0,0
1,1,1,0.0,10,0,65.0,0,4,915.78,10.0,27,25.83,24,0,0,0,0
1,2,2,0.9895879999999999,19,6,1660.0,1,10,77.9,94.5,28,26.83,25,0,0,0,0
1,1,1,0.0,2,0,1339.0,0,8,35.47,115.0,29,27.83,26,0,0,0,0
2,8,30,3.62986,2307,71,280.57,0,22,120.65,14.6,15,14.3,5,1,1,1,1
1,1,1,0.0,1,1,1438.0,0,3,1.82,3.0,22,17.97,15,0,0,0,0
1,3,3,1.23975,115,13,488.67,1,12,35.48,21.0,818,483.46,128,1,1,1,1
3,3,7,2.56163,943,311,383.71,0,16,19.53,20.57,4903,1915.9,223,1,1,1,1
2,7,14,2.10698,2354,112,516.0,0,20,71.31,38.21,819,484.36,129,1,1,1,1
2,4,4,1.2760799999999999,110,3,1303.75,0,12,36.9,117.75,30,28.76,27,0,1,1,0
1,2,2,0.409073,60,62,1410.5,1,11,11.0,110.0,31,29.76,28,0,0,0,0
1,1,1,0.0,3,3,571.0,0,2,6.0,7.0,32,30.76,29,0,0,0,0
2,6,11,2.35886,333,152,903.36,0,12,64.42,60.91,33,31.76,34,1,1,1,1
1,1,2,0.23868499999999998,143,10,783.5,0,3,112.97,7.0,34,32.76,31,0,0,0,0
1,1,1,0.0,3425,0,0.0,0,0,0.0,0.0,820,485.32,130,1,1,1,1
1,1,1,0.0,12,1,356.0,0,11,43.75,90.0,23,18.93,0,0,0,0,0
1,2,3,1.51662,6,19,364.33,1,2,112.48,2.67,821,485.78,131,0,0,0,0
1,1,1,0.0,9,4,209.0,0,1,52.42,19.0,4904,1908.63,3525,0,0,0,0
1,1,2,0.983708,20,20,682.0,0,3,11.75,33.5,4905,1908.22,3526,0,0,0,0
3,9,11,0.0,151,29,370.27,0,6,39.83,0.73,17,15.46,9,1,1,1,1
1,1,1,0.0,1,1,78.0,0,1,11.93,8.0,4906,1906.7,3527,0,0,0,0
1,2,2,0.752946,188,11,2533.0,0,11,55.49,50.5,91,71.29,44,1,0,0,0
1,1,1,0.0,36,31,685.0,0,3,19.96,51.0,4907,1907.56,3528,0,0,0,0
1,2,2,0.749595,186,10,2535.5,0,9,65.42,40.0,92,72.28,42,1,0,0,0
1,3,12,2.6337200000000003,949,490,973.75,0,24,11.61,53.75,4908,1908.2,196,0,0,0,0
1,1,1,0.0,1,1,1941.0,0,6,0.25,18.0,4909,1908.57,197,0,0,0,0
1,3,12,2.6539200000000003,441,1188,1012.0,0,24,0.25,53.92,4910,1909.51,198,0,0,0,0
1,1,2,0.8739809999999999,13,4,159.5,1,3,36.15,7.5,1,0.95,0,1,1,1,0
1,1,2,0.8739809999999999,13,4,156.5,1,1,25.8,0.5,2,1.95,0,1,0,0,0
1,1,1,0.0,1,0,42.0,0,1,32.84,3.0,24,19.7,3,0,0,0,0
1,3,12,2.6539200000000003,1188,441,949.75,0,23,0.32,53.75,4911,1909.12,199,1,1,1,1
1,1,1,0.0,37,0,3610.0,0,7,32.08,230.0,148,75.73,144,0,0,0,0
1,1,1,0.0,57,41,204.0,0,2,49.5,10.0,4912,1908.96,3529,0,0,0,0
2,3,5,2.21739,418,130,211.6,0,6,34.7,1.8,4913,1909.78,203,1,1,1,1
1,1,1,0.0,12,1,3647.0,0,7,0.66,231.0,149,76.66,145,0,0,0,0
1,1,1,0.0,1,1,1663.0,0,24,7.74,275.0,4914,1909.74,2699,0,0,0,0
1,1,3,1.1970299999999998,95,42,231.67,1,1,6.84,0.33,4915,1910.55,27,1,1,1,1
1,1,1,0.0,5,2,367.0,0,12,6.18,91.0,18,16.37,1,0,0,0,0
1,2,5,2.21559,417,130,211.6,0,5,4.51,1.4,4916,1911.42,3530,0,0,0,0
1,2,2,0.27139,32,54,904.5,1,8,35.01,23.0,17,15.98,9,0,0,1,1
1,2,2,0.312733,30,41,857.5,1,6,71.38,18.0,18,16.98,4,0,1,1,1
1,1,3,0.9985360000000001,293,20,170.0,0,2,9.34,1.33,35,33.14,32,0,0,0,0
1,1,1,0.0,16,2,1011.0,0,6,63.49,28.0,20,18.97,10,0,0,0,0
1,1,1,0.0,16,2,722.0,0,3,96.14,18.0,21,19.97,6,0,0,0,0
3,3,3,1.5703799999999999,85,29,1823.67,1,19,15.14,175.33,19,17.36,13,1,1,1,1
1,1,5,1.98625,711,135,51.8,1,1,3.18,0.2,4918,1912.35,3532,1,1,1,1
1,1,1,0.0,172,7,943.0,0,3,14.43,59.0,4920,1914.3,3534,0,0,0,0
2,2,2,1.0,16,0,885.5,0,24,35.32,138.0,4921,1915.3,6235,0,0,0,0
2,10,36,4.0036,307,1087,577.86,1,23,60.68,32.81,371,258.86,51,1,1,1,1
1,1,2,0.956889,47,27,2174.0,0,8,2.24,131.0,150,77.5,146,0,0,0,0
2,11,22,2.1545900000000002,906,317,598.86,1,21,26.01,12.86,4922,1913.79,201,1,1,1,1
1,1,2,0.561028,56,43,397.0,0,4,35.83,17.0,4923,1913.7,3536,0,0,0,0
1,1,2,1.0,28,0,915.5,0,5,2.51,41.5,4924,1914.6,3537,0,0,0,0
1,16,25,3.74035,161,929,799.36,1,24,49.36,30.72,4925,1915.58,202,1,1,1,1
1,1,1,0.0,1,1,2489.0,0,18,9.43,227.0,3,2.93,1,0,0,0,0
1,2,2,0.9808530000000001,150,53,2621.5,0,11,4.17,51.0,93,72.62,45,1,1,1,1
1,2,2,0.985815,149,51,2623.5,0,9,4.11,40.5,94,73.62,43,1,1,1,1
1,2,2,0.9182959999999999,4,2,2670.0,0,11,0.1,51.5,95,74.61,46,0,0,0,0
1,2,2,0.9182959999999999,4,2,2672.5,0,9,0.09,41.0,96,75.61,44,0,0,0,0
1,1,1,0.0,3,3,135.0,0,1,39.17,1.0,372,258.81,244,0,0,0,0
1,1,2,0.706274,14,12,238.0,0,10,55.45,27.5,4926,1908.79,203,0,0,0,0
3,4,6,1.6307399999999999,591,181,1247.67,0,21,19.7,89.83,4927,1909.69,220,1,0,1,1
3,4,5,1.43249,87,13,580.4,0,24,26.51,62.6,20,18.14,14,0,0,0,0
1,1,1,0.0,34,6,3686.0,0,7,3.94,233.0,4928,1910.61,3538,0,0,0,0
3,4,5,1.43249,13,87,595.2,0,24,0.01,62.8,21,19.14,17,0,0,0,0
1,1,2,0.35335900000000003,15,15,2411.0,0,7,2.31,141.5,4929,1911.59,3539,0,0,0,0
4,4,4,0.8536,174,13,642.5,0,24,0.0,71.75,22,20.14,20,0,0,0,0
1,1,1,0.0,1,1,221.0,0,1,8.14,21.0,4930,1912.58,3540,0,0,0,0
8,8,8,2.7473099999999997,67,8,236.13,0,4,31.64,4.63,23,21.14,26,0,0,0,0
1,1,1,0.0,13,4,295.0,0,3,928.75,10.0,36,33.7,33,0,0,0,0
1,1,2,0.8112779999999999,4,4,794.0,0,7,86.27,31.5,37,34.7,34,0,0,0,0
1,5,7,2.00673,235,53,1788.71,0,13,27.22,97.71,38,35.7,35,1,1,1,1
1,1,3,1.56334,207,145,48.33,0,1,9.07,0.33,39,36.7,36,0,0,0,0
1,2,8,2.50346,115,13,374.88,0,10,52.86,11.88,563,189.16,10,1,0,1,0
1,1,1,0.0,41,0,0.0,0,0,0.0,0.0,4,3.89,0,0,0,0,0
1,1,1,0.0,1,1,1683.0,0,24,0.44,280.0,822,477.17,357,0,0,0,0
1,1,2,0.0,0,0,0.0,0,3,4.75,6.5,5,4.89,1,0,0,0,0
1,1,1,0.0,10,6,3714.0,0,7,0.84,235.0,4931,1911.45,3541,0,0,0,0
1,4,5,1.9920099999999998,298,112,1938.0,1,22,9.76,119.2,97,75.98,47,1,1,1,1
1,3,4,1.89405,310,99,2345.5,1,18,14.57,133.0,98,76.98,45,0,0,0,0
1,1,1,0.0,1,1,2489.0,0,19,4.03,228.0,823,477.81,358,0,0,0,0
1,1,2,0.9182959999999999,3,6,1289.5,0,10,22.88,104.5,40,37.62,37,0,0,0,0
3,3,3,0.920143,36,9,436.67,0,3,6.74,21.33,4932,1911.91,3574,1,1,1,1
1,1,1,0.0,56,0,2489.0,0,19,0.18,229.0,6,5.88,2,0,0,0,0
2,5,8,2.5226,42,5,1544.13,1,22,27.76,82.75,373,258.26,59,0,0,0,0
1,1,2,0.453716,34,8,98.5,0,2,5.71,1.0,4933,1912.87,3543,0,0,0,0
1,1,1,0.0,1,1,5449.0,1,20,0.24,530.0,825,479.62,132,1,0,0,0
1,1,1,0.0,1,1,5365.0,1,18,0.24,481.0,826,480.62,612,0,0,0,0
1,1,1,0.0,2,2,5365.0,1,18,0.01,482.0,828,482.62,614,1,0,0,0
1,1,2,0.9852280000000001,7,0,569.0,0,7,157.76,25.5,375,260.23,245,0,0,0,0
1,1,1,0.0,1,1,2545.0,0,19,0.08,230.0,4935,1914.7,2701,0,0,0,0
2,2,2,0.468996,10,0,125.5,0,9,82.13,35.0,99,77.82,2,0,0,0,0
1,1,1,0.0,2,2,153.0,0,7,0.0,20.0,100,78.82,3,0,0,0,0
1,6,10,2.11353,890,256,1090.2,0,19,129.71,71.5,4937,1914.9,3545,0,0,0,0
1,2,2,1.0,2,2,1688.5,1,11,1.83,56.0,41,38.52,38,0,0,0,0
1,3,5,1.7482900000000001,49,61,1719.8,0,12,254.66,129.0,42,39.52,39,0,0,0,0
1,2,2,1.0,22,20,1286.5,1,8,1.42,83.0,43,40.52,40,0,0,0,0
1,1,1,0.0,8,1,702.0,0,4,5.16,33.0,4939,1916.52,3547,0,0,0,0
1,1,1,0.0,3,2,2397.0,1,20,21.26,468.0,4940,1917.34,205,0,0,0,0
2,3,5,2.02063,58,60,1898.2,1,22,32.32,129.6,376,260.71,61,1,0,1,1
1,4,6,2.1253900000000003,59,57,1621.5,1,20,115.67,102.33,377,261.71,246,1,1,1,1
1,6,10,2.11353,256,890,1154.1,0,19,0.48,71.7,4941,1917.62,3548,0,1,1,1
1,1,1,0.0,2,1,219.0,0,1,20.8,1.0,44,41.42,41,0,0,0,0
1,6,10,2.11593,898,256,1090.7,0,19,0.59,71.8,4943,1917.75,3550,1,1,1,1
2,2,2,0.981941,17,21,337.0,0,12,6.23,47.5,25,20.24,2,0,0,0,0
2,2,2,1.0,2,2,257.0,0,13,46.85,57.5,101,79.47,52,1,1,1,1
2,5,6,1.17811,51,451,2801.83,0,21,42.0,108.5,830,482.16,134,1,0,1,1
1,1,1,0.0,2,2,89.0,1,3,89.35,6.0,564,189.33,454,0,0,0,0
1,1,1,0.0,2,2,89.0,1,4,89.35,7.0,566,191.33,11,0,0,0,0
1,1,1,0.0,1,1,1683.0,0,24,4.57,281.0,4945,1914.88,2703,0,0,0,0
1,1,1,0.0,1,1,2545.0,0,19,3.86,231.0,4946,1915.87,2704,0,0,0,0
2,5,5,1.91688,155,19,382.6,1,20,20.55,61.2,4948,1917.77,235,0,0,0,0
1,1,2,0.9932340000000001,25,6,2786.0,1,20,17.51,266.5,831,481.59,134,0,0,0,0
1,3,3,1.58089,187,51,1589.0,1,11,122.88,62.33,832,482.59,616,1,1,1,1
1,2,2,0.9612370000000001,13,0,1194.0,0,17,108.31,75.0,26,21.1,16,0,0,0,0
1,1,1,0.0,98,26,2727.0,1,12,33.51,219.0,27,22.1,17,1,1,1,1
1,1,1,0.0,1,1,72.0,0,2,33.87,3.0,24,21.76,6,0,0,0,0
1,1,1,0.0,6,5,75.0,0,2,96.63,9.0,184,120.16,21,0,0,0,0
1,3,3,1.5517,181,43,1292.33,1,10,175.02,55.67,834,483.82,618,0,0,0,0
1,1,2,0.185125,71,0,166.0,0,7,3.5,16.5,23,21.31,11,0,0,0,0
3,11,13,1.65218,505,285,2560.38,0,20,35.93,18.77,4949,1913.46,238,1,1,1,0
1,1,1,0.0,2,2,153.0,0,7,5.33,21.0,102,79.89,5,0,0,0,0
1,1,1,0.0,87,0,0.0,0,0,0.0,0.0,4950,1914.45,208,0,0,0,0
4,17,33,4.39767,1101,530,284.7,0,22,22.98,21.42,25,22.75,25,1,1,1,1
1,1,1,0.0,6,0,863.0,0,10,10.47,44.0,4951,1915.01,209,0,0,0,0
1,2,2,0.15374200000000002,43,2,780.0,1,8,17.88,34.5,835,484.53,135,0,0,0,0
1,1,1,0.0,48,41,657.0,0,1,12.94,2.0,4952,1915.95,5,1,1,1,1
1,1,1,0.0,123,0,0.0,0,0,0.0,0.0,4953,1916.95,6,0,0,0,0
1,2,4,1.89815,117,27,2494.0,1,22,43.58,241.0,378,260.01,54,0,1,1,1
1,2,4,1.89953,120,29,2441.5,1,20,70.01,220.25,379,261.01,247,0,0,0,0
1,2,2,0.16866099999999998,39,1,876.0,1,6,124.19,28.0,836,485.06,619,0,0,0,0
1,2,2,0.125658,57,1,747.0,1,5,204.22,23.0,838,487.06,621,0,0,0,0
1,1,2,0.721928,8,2,3972.0,0,12,6.0,315.0,45,41.87,42,0,0,0,0
1,2,3,1.4481,145,33,523.0,1,7,41.99,15.67,839,487.9,136,1,1,1,1
1,3,3,1.29281,28,133,1746.33,0,17,119.38,203.0,840,488.9,622,0,0,0,0
1,1,1,0.0,8,4,3969.0,0,20,0.95,630.0,842,490.72,137,0,1,1,1
1,1,1,0.0,0,100,100.0,0,1,13.99,1.0,4954,1915.29,7,0,0,0,0
1,1,1,0.0,0,100,100.0,0,1,13.45,1.0,4955,1916.29,3552,0,0,0,0
1,1,1,0.0,161,0,0.0,0,0,0.0,0.0,4957,1916.53,8,0,0,0,0
1,2,3,1.44576,146,33,507.0,1,6,45.06,12.0,843,490.87,624,1,1,1,1
2,2,3,0.905587,16,14,1129.0,0,24,20.67,111.33,28,22.94,8,0,0,0,0
1,1,1,0.0,1,1,2545.0,0,19,4.88,232.0,380,260.7,94,0,0,0,0
1,1,1,0.0,22,16,2126.0,0,8,197.59,19.0,381,261.69,248,0,0,0,0
1,1,1,0.0,22,16,1929.0,0,11,13.55,28.0,382,262.69,55,0,0,0,0
1,1,1,0.0,4,3,247.0,0,10,78.3,40.0,103,80.4,49,0,0,0,0
1,5,13,2.2724900000000003,138,0,1056.15,0,20,241.96,74.62,24,20.61,7,1,0,0,0
1,1,1,0.0,19,7,209.0,0,2,271.98,6.0,104,81.4,46,0,0,0,0
1,4,7,2.4354,28,12,933.0,0,22,76.44,73.86,845,492.3,138,0,0,0,0
1,1,1,0.0,2,0,768.0,0,4,74.87,18.0,4958,1914.94,25,0,0,0,0
1,1,2,0.187176,24,11,396.5,0,4,115.99,13.0,4959,1915.88,26,0,0,0,0
1,1,1,0.0,19,5,784.0,0,4,0.52,20.0,29,23.88,0,0,0,0,0
1,1,1,0.0,1,1,798.0,0,5,0.08,21.0,30,24.88,1,0,0,0,0
1,2,2,0.964548,77,0,2026.0,0,11,6.0,225.0,46,42.55,43,0,0,0,0
1,1,2,0.868257,424,49,850.0,0,3,22.8,7.5,47,43.55,44,0,0,0,0
1,1,1,0.0,5,1,346.0,1,7,100.73,25.0,748,248.79,34,0,0,0,0
1,4,10,2.7540299999999998,364,44,1010.5,0,20,17.16,69.0,749,249.78,35,1,1,1,1
5,7,9,3.03327,11,14,627.11,0,24,20.0,42.22,4960,1914.57,2761,0,0,0,0
1,2,2,0.853497,116,24,562.5,0,9,47.25,16.5,750,250.76,36,0,0,0,0
1,3,3,0.922855,8,59,823.67,0,9,33.63,11.33,751,251.75,37,0,0,0,0
1,1,1,0.0,0,88,88.0,0,3,134.84,7.0,26,23.51,0,0,0,0,0
1,2,4,1.57095,12,8,1158.25,1,11,29.87,31.25,82,37.2,4,0,0,0,0
1,2,2,0.8453510000000001,119,24,550.5,0,8,185.37,13.0,752,252.53,579,0,0,0,0
1,3,3,0.8637670000000001,32,43,817.0,0,8,313.55,9.0,754,254.52,581,0,0,0,0
1,4,5,0.988874,73,3,809.0,0,12,49.68,57.4,48,44.43,45,0,0,0,0
1,12,40,4.84735,79,97,878.0,1,24,66.93,38.73,31,25.77,18,1,1,1,1
1,1,1,0.0,41,24,222.0,0,3,241.56,10.0,32,26.77,5,0,0,0,0
1,1,1,0.0,16,22,2132.0,0,8,3.47,20.0,383,261.9,249,0,0,0,0
1,1,1,0.0,22,16,2126.0,0,8,0.49,21.0,384,262.64,250,0,1,1,1
2,10,53,4.88476,96,100,433.28,0,28,70.02,19.42,4961,1908.39,2917,0,0,0,0
1,5,5,1.7068599999999998,123,67,831.4,0,11,79.7,62.4,49,45.2,46,0,0,0,0
1,1,1,0.0,1,2,1431.0,1,6,17.55,19.0,846,490.0,139,0,0,0,0
1,1,1,0.0,1,2,1433.0,1,5,60.64,12.0,847,491.0,626,0,0,0,0
1,1,1,0.0,3,2,234.0,0,8,236.63,34.0,4962,1909.28,3554,0,0,0,0
1,3,5,0.6230829999999999,209,9,1605.2,0,22,58.06,184.4,4964,1910.78,211,1,1,1,1
1,1,2,0.187176,11,24,410.0,0,5,3.72,14.5,4965,1911.75,27,0,0,0,0
1,1,1,0.0,2,2,791.0,0,5,284.23,14.0,385,263.39,251,0,0,0,0
1,1,1,0.0,2,1,807.0,0,6,41.43,21.0,386,264.39,56,0,0,0,0
2,7,10,1.9068599999999998,1281,120,1946.1,1,19,35.46,17.1,27,24.29,17,1,1,1,1
1,1,1,0.0,2,1,5472.0,1,21,2.33,535.0,105,81.52,50,0,0,0,0
1,1,1,0.0,2,1,5524.0,1,19,4.92,489.0,106,82.52,47,0,0,0,0
1,2,3,1.09847,192,86,1090.0,0,21,12.4,164.33,756,255.6,38,1,1,1,1
2,10,19,4.03164,36,38,1062.42,1,28,42.42,72.89,4966,1910.87,2920,1,0,0,0
1,4,7,1.97036,393,41,581.86,0,20,75.57,47.0,25,21.36,8,1,1,1,1
1,3,5,0.625313,208,9,1509.8,0,18,117.04,166.2,4967,1911.74,3556,1,1,1,1
1,1,1,0.0,291,0,0.0,0,0,0.0,0.0,26,22.36,9,0,0,0,0
2,2,3,1.52193,2,3,1796.33,0,24,0.76,131.67,4969,1913.64,2922,0,0,0,0
1,1,1,0.0,82,69,174.0,0,1,47.25,2.0,27,23.35,10,0,0,0,0
1,1,1,0.0,82,69,174.0,0,1,47.26,2.0,28,24.35,16,0,0,0,0
1,2,2,0.619382,12,1,449.5,0,9,112.4,21.0,387,264.85,252,0,0,0,0
1,6,6,2.0293200000000002,331,12,602.33,0,15,71.31,26.5,4973,1916.56,3560,1,1,1,1
2,2,2,0.05683200000000001,81,72,713.5,0,8,109.98,23.5,4975,1918.53,378,0,1,1,1
2,2,2,0.059432000000000006,77,68,602.0,0,6,175.35,17.0,388,265.64,7,0,0,0,0
1,4,7,2.5375099999999997,412,453,901.14,0,12,60.42,11.0,107,83.34,51,1,0,1,0
1,4,4,1.19812,112,6,1813.75,0,18,13.1,49.25,108,84.34,52,1,0,0,0
1,4,4,1.1608,112,5,1800.75,0,15,24.26,40.75,109,85.34,48,1,1,1,1
2,2,3,1.06128,10,6,606.0,1,5,185.85,5.33,83,37.96,77,1,1,1,1
1,2,2,0.932112,86,6,455.0,0,7,34.88,16.5,757,256.3,583,0,0,0,0
1,1,1,0.0,2,7,580.0,1,14,13.77,98.0,849,491.36,140,0,0,0,0
1,1,1,0.0,13,5,216.0,0,7,296.32,26.0,50,45.97,1,0,0,0,0
2,4,11,3.0775099999999997,503,43,878.0,0,18,89.02,57.82,759,258.28,605,1,1,1,1
1,3,3,1.21662,74,11,158.67,0,5,39.34,3.0,850,492.29,11,0,1,1,1
2,6,9,0.8972379999999999,4387,96,309.22,0,9,115.19,4.56,85,39.95,5,1,1,1,1
1,1,1,0.0,0,43,43.0,0,2,207.65,3.0,86,40.95,6,0,0,0,0
1,4,11,2.62778,288,54,576.64,0,16,170.79,30.0,567,189.84,456,0,0,0,0
1,4,12,2.5874,292,52,421.25,0,19,30.48,30.42,569,191.84,12,1,1,1,1
1,2,2,0.22228499999999998,27,1,262.5,1,6,139.07,10.0,570,192.84,458,0,1,1,1
1,2,2,0.191433,28,6,264.5,1,5,105.8,11.0,572,194.84,13,1,1,1,1
1,1,1,0.0,3,1,320.0,0,4,0.04,13.0,573,195.83,460,1,0,0,0
1,1,1,0.0,9,0,1861.0,0,17,33.02,259.0,389,266.49,253,0,0,0,0
1,1,1,0.0,1,1,806.0,0,6,0.21,32.0,575,197.8,14,0,0,0,0
1,1,1,0.0,1,1,809.0,0,4,0.21,27.0,576,198.79,462,0,0,0,0
1,2,2,0.818955,41,10,821.0,0,13,18.91,132.0,4976,1917.42,215,0,0,0,0
2,4,5,1.8666,25,15,1970.6,1,9,12.7,7.4,110,86.15,53,1,1,1,1
2,2,2,0.9852280000000001,31,4,229.0,0,14,14.08,71.0,7,6.6,0,0,0,0,0
2,2,2,0.9852280000000001,31,4,217.5,0,12,88.51,62.5,8,7.6,2,0,0,0,0
1,4,11,2.62778,54,288,597.91,0,16,0.92,30.18,390,267.02,254,0,0,0,1
1,1,2,0.951412,82,42,550.0,0,4,5.49,8.0,24,21.75,8,0,0,0,0
2,11,22,1.6870900000000002,5882,434,824.23,0,22,52.73,49.27,4977,1915.83,218,1,1,1,1
1,4,11,2.62778,288,54,576.64,0,16,0.27,30.27,391,267.82,255,1,1,1,1
2,13,24,2.20967,67,3871,2034.17,0,22,27.21,55.92,4978,1915.56,220,1,1,1,1
1,7,20,2.48369,325,458,717.3,0,10,196.21,13.7,51,46.73,47,0,0,0,0
1,2,3,1.15609,1046,20,279.67,0,1,114.92,0.33,52,47.73,48,0,0,0,0
1,1,1,0.0,1,1,239.0,0,6,34.77,6.0,111,86.95,54,0,0,0,0
1,1,1,0.0,1,1,241.0,0,1,48.66,2.0,112,87.95,49,0,0,0,0
1,2,2,0.191433,68,0,275.0,0,9,1.29,24.5,113,88.93,50,0,0,0,0
1,7,20,1.77571,3388,1712,484.25,0,13,107.95,4.95,28,25.08,16,0,0,0,0
1,21,53,3.9322199999999996,979,839,753.17,0,27,38.92,33.47,29,26.08,17,1,1,1,1
1,2,2,0.512709,21,14,1472.0,1,15,2.02,70.0,392,268.27,256,0,0,0,0
2,8,9,2.79998,17,17,418.11,0,14,30.45,9.33,30,27.04,19,0,0,0,0
3,5,6,1.2829899999999999,246,177,499.67,1,24,29.52,58.5,33,27.35,26,1,1,1,1
1,1,1,0.0,18,9,784.0,0,5,5.5,23.0,34,28.31,3,0,0,0,0
1,2,2,0.99403,15,7,1645.5,0,17,7.49,86.5,393,268.32,57,0,0,0,0
1,2,2,0.9798690000000001,17,7,1583.0,0,15,7.05,72.5,394,269.32,257,0,0,0,0
1,1,1,0.0,2,2,3867.0,1,17,5.36,585.0,395,269.73,258,0,0,0,0
1,1,1,0.0,4,0,343.0,0,4,192.58,17.0,396,270.47,259,1,1,1,1
