ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_B,buggy_AG,buggy_MA,buggy_RA
1,1,1,0.0,3,3,45.0,0,1,0.0,4.0,6140,2495.06,3154,0,0,0,0
1,6,16,3.52819,34,67,67.94,0,3,84.79,0.69,6141,2496.0,3155,0,0,0,0
1,2,5,1.7604,154,28,695.2,1,15,48.21,53.4,6142,2496.87,3156,0,0,0,0
1,2,5,1.7604,154,28,681.0,1,14,75.91,51.8,6143,2497.75,3157,0,0,0,0
1,3,4,1.63932,17,2,126.5,0,6,238.3,15.75,6144,2498.58,3158,0,0,0,0
1,1,1,0.0,17,6,506.0,0,7,26.75,78.0,6145,2496.46,3159,0,0,0,0
1,1,1,0.0,17,6,506.0,0,7,26.75,78.0,6146,2497.46,3160,0,0,0,0
1,1,1,0.0,1,1,517.0,0,7,0.04,79.0,6147,2498.32,3161,0,0,0,0
1,1,1,0.0,1,1,517.0,0,7,0.04,79.0,6148,2499.31,3162,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3036,1037.44,0,0,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3037,1038.44,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3039,1040.41,0,0,0,0,0
1,3,8,1.97518,182,85,174.13,0,5,209.72,1.5,6149,2500.08,3163,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,6150,2501.05,0,0,0,0,0
1,3,8,1.97518,182,85,174.5,0,4,327.74,1.13,6151,2501.82,3164,0,0,0,0
1,11,47,4.53797,573,219,54.98,0,4,87.81,0.32,6152,2502.37,3165,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,6153,2503.36,0,0,0,0,0
1,2,3,1.02585,79,8,194.0,1,9,33.22,29.33,173,132.46,77,0,0,0,0
0,0,0,0.0,0,0,0.0,1,0,0.0,0.0,174,133.46,0,0,0,0,0
1,2,3,1.04111,80,9,192.0,1,9,62.37,28.33,175,134.46,78,0,0,0,0
1,1,1,0.0,9,4,59.0,1,1,0.04,1.0,176,135.45,79,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,177,136.45,0,0,0,0,0
1,1,1,0.0,9,4,59.0,0,1,0.03,1.0,178,137.45,80,0,0,0,0
1,1,1,0.0,11,11,64.0,1,1,0.11,2.0,179,138.42,81,0,0,0,0
0,0,0,0.0,0,0,0.0,1,0,0.0,0.0,180,139.42,0,0,0,0,0
1,1,1,0.0,11,11,64.0,1,1,0.1,2.0,181,140.42,82,0,0,0,0
1,1,1,0.0,1,1,1826.0,0,24,5.38,674.0,433,278.12,76,0,0,0,0
1,1,1,0.0,0,7,113.0,0,1,103.93,4.0,1088,493.71,156,0,0,0,0
3,3,3,1.09491,4,10,191.0,0,5,8.87,5.0,182,141.13,125,0,0,0,0
1,2,4,1.5897299999999999,133,15,93.5,0,10,67.78,7.25,3040,1039.13,1869,0,0,0,0
1,2,4,1.5897299999999999,133,15,93.5,0,10,67.8,7.25,3041,1040.07,1870,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3042,1041.07,0,0,0,0,0
1,2,2,0.8112779999999999,9,15,185.0,1,10,183.83,13.5,3043,1042.04,1871,0,0,0,0
1,1,1,0.0,1,1,1826.0,0,24,1.8,675.0,429,252.61,50,0,0,0,0
1,1,1,0.0,1,1,1826.0,0,24,2.3,675.0,430,253.61,51,0,0,0,0
1,1,1,0.0,1,1,1826.0,0,24,0.0,676.0,431,254.61,52,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,432,255.61,0,0,0,0,0
2,2,2,0.672295,9,8,1358.5,0,26,8.09,427.0,433,256.56,87,0,0,0,0
2,2,2,0.672295,9,8,1358.5,0,26,8.09,427.5,434,257.56,89,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,435,258.56,0,0,0,0,0
1,1,1,0.0,1,1,1747.0,0,22,13.99,572.0,436,259.52,55,0,0,0,0
2,2,2,0.9852280000000001,4,3,1247.5,0,23,7.0,365.5,437,260.52,92,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,438,261.52,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,439,262.52,0,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.45,677.0,6154,2495.29,311,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.0,678.0,6155,2496.29,312,0,0,0,0
1,2,2,0.6962119999999999,64,0,57.5,0,1,81.93,1.5,6156,2497.28,3079,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.45,678.0,6157,2498.28,313,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.0,679.0,6158,2499.27,314,0,0,0,0
1,2,2,0.6962119999999999,64,0,57.5,0,1,81.93,1.5,6159,2500.27,3080,0,0,0,0
1,2,2,0.6036520000000001,61,0,192.0,0,7,40.46,29.5,6160,2501.04,3081,0,0,0,0
1,1,1,0.0,23,23,1357.0,1,9,5.88,116.0,3044,1041.81,674,0,0,0,0
1,3,5,1.3913200000000001,26,31,116.2,0,10,5.36,6.4,3045,1042.81,1872,0,0,0,0
1,2,7,1.7389299999999999,95,10,82.14,0,2,134.97,0.43,3046,1043.81,1873,0,0,0,0
1,1,1,0.0,23,23,1357.0,1,9,6.04,116.0,3047,1044.61,675,0,0,0,0
1,3,5,1.3913200000000001,26,31,116.2,0,10,5.5,6.4,3048,1045.58,1874,0,0,0,0
1,1,1,0.0,23,23,1199.0,1,9,197.97,110.0,3049,1046.56,676,0,0,0,0
1,3,5,1.4088200000000002,124,5,91.6,1,10,5.88,5.8,3050,1047.48,1875,0,0,0,0
1,1,1,0.0,0,1,48.0,0,1,0.27,2.0,3051,1048.48,1876,0,0,0,0
3,10,11,3.20758,45,23,799.82,0,20,105.45,65.0,3052,1049.48,2734,0,1,0,0
1,1,1,0.0,0,1,48.0,0,1,0.09,2.0,3053,1050.47,1878,0,0,0,0
1,1,1,0.0,0,1,48.0,1,1,0.04,1.0,3054,1051.44,1879,0,0,0,0
2,7,10,2.45673,45,237,448.4,0,18,5.19,39.0,23,14.91,25,1,1,0,0
1,4,4,1.92193,5,0,48.25,0,10,39.16,10.5,434,277.6,287,0,0,0,0
1,1,1,0.0,18,0,1039.0,0,7,6.89,27.0,3055,1051.56,678,0,0,0,0
1,3,3,1.45915,0,6,203.67,0,7,15.44,40.67,3056,1052.56,241,0,0,0,0
1,1,1,0.0,1,1,179.0,1,2,5.71,3.0,35,6.86,2,0,0,0,0
1,3,3,1.45915,0,6,203.67,0,7,4.19,41.0,3057,1053.35,242,0,0,0,0
1,1,1,0.0,18,0,1039.0,0,7,7.07,27.0,3058,1054.34,679,0,0,0,0
1,3,3,1.45915,0,6,203.33,0,7,92.31,40.67,3059,1055.34,243,0,0,0,0
1,1,1,0.0,21,0,1216.0,0,8,47.05,62.0,6161,2497.61,3082,0,0,0,0
1,1,1,0.0,18,0,873.0,0,7,292.23,25.0,3060,1056.33,680,0,0,0,0
1,5,6,1.76185,382,0,8.83,0,6,2.64,15.5,1089,492.28,171,0,0,0,0
1,1,1,0.0,1,1,884.0,0,9,16.34,171.0,6162,2496.11,3166,0,0,0,0
1,1,1,0.0,44,1,51.0,0,2,4.67,6.0,6163,2497.06,3167,0,0,0,0
1,1,1,0.0,8,0,105.0,0,3,3.56,6.0,6164,2498.06,218,0,0,0,0
1,1,1,0.0,44,1,51.0,0,2,4.67,6.0,6165,2499.06,3168,0,0,0,0
1,1,1,0.0,3,0,211.0,0,4,42.0,25.0,6166,2493.12,3169,0,0,0,0
1,1,1,0.0,3,0,211.0,0,4,42.0,25.0,6167,2494.11,3170,0,0,0,0
1,1,1,0.0,3,0,211.0,0,4,41.97,25.0,6168,2495.1,3171,0,1,0,0
1,1,1,0.0,20,8,924.0,0,6,37.89,72.0,6169,2495.48,3083,1,0,0,0
1,1,1,0.0,20,8,924.0,0,6,37.89,72.0,6170,2496.48,3084,1,1,0,0
1,2,2,0.99718,32,0,585.5,0,12,118.98,64.5,440,261.37,229,1,1,1,1
1,2,2,0.384312,39,1,329.0,0,10,85.21,29.5,441,262.37,109,0,0,0,0
1,2,2,0.99718,32,0,585.5,0,12,118.98,64.5,442,263.37,230,1,1,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,443,264.37,0,0,0,0,0
1,2,2,0.384312,39,1,329.0,0,10,85.21,29.5,444,265.37,110,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,445,266.37,0,0,0,0,0
1,3,3,1.00278,173,81,330.67,1,9,21.52,19.33,96,27.99,58,1,0,0,0
1,3,3,1.00278,173,81,330.67,1,9,21.52,19.33,97,28.99,59,1,0,0,0
1,1,1,0.0,101,81,855.0,1,7,37.4,36.0,98,29.99,60,0,0,0,0
1,1,1,0.0,101,81,812.0,1,7,193.93,29.0,99,30.99,61,0,0,0,0
1,2,2,0.99718,32,0,577.5,0,12,118.99,63.0,446,267.37,231,0,0,0,0
1,2,2,0.384312,39,1,326.0,1,10,168.16,29.0,447,268.37,111,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,448,269.37,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,449,270.37,0,0,0,0,0
1,1,1,0.0,3,3,326.0,0,9,4.1,27.0,450,271.36,232,0,0,0,0
2,2,2,0.970951,24,6,82.5,0,3,17.17,1.5,451,272.36,345,0,0,0,0
2,7,8,2.59177,260,1,133.38,0,11,120.94,10.25,24,15.79,27,0,0,0,0
2,2,2,0.99403,30,3,348.0,0,9,0.1,24.0,452,273.33,347,1,1,1,1
2,2,2,0.99403,30,3,348.0,0,9,0.09,24.0,453,274.33,349,1,0,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,454,275.33,0,0,0,0,0
2,2,2,0.99403,30,3,348.0,1,9,0.08,24.0,455,276.33,351,1,0,1,1
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,456,277.33,0,0,0,0,0
1,2,2,0.242292,14,11,211.5,0,8,0.96,8.5,25,16.76,10,0,0,0,0
2,3,3,1.16609,17,17,156.0,0,8,0.36,6.0,26,17.76,30,0,0,0,0
1,2,2,0.672295,31,20,610.5,0,12,1.01,65.5,457,277.86,237,0,0,0,0
1,2,2,0.672295,31,20,610.5,0,12,1.01,65.5,458,278.86,238,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,459,279.86,0,0,0,0,0
1,2,2,0.672295,31,20,602.5,1,12,1.0,64.0,460,280.86,239,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,461,281.86,0,0,0,0,0
1,1,1,0.0,13,0,190.0,0,5,0.06,13.0,462,282.83,240,1,0,0,0
1,1,1,0.0,13,0,190.0,0,5,0.06,13.0,463,283.83,241,1,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,464,284.83,0,0,0,0,0
1,1,1,0.0,13,0,190.0,0,5,0.07,13.0,465,285.83,242,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,466,286.83,0,0,0,0,0
1,4,6,1.9987,368,2,6.0,0,1,0.68,0.17,1090,490.22,172,0,0,0,0
1,5,10,2.56471,341,7,40.9,0,3,35.94,1.7,1091,491.03,619,0,0,0,0
1,3,4,1.95912,132,0,20.5,0,1,0.0,0.25,1092,492.02,620,0,0,0,0
4,12,24,3.92133,1755,0,170.58,0,28,4.39,47.88,3061,1051.1,2278,1,1,1,1
2,2,2,0.468996,34,6,90.0,0,5,1.41,8.0,27,18.73,32,0,0,0,0
1,2,8,2.77314,50,36,208.88,1,4,181.03,2.13,435,275.44,288,1,1,1,0
1,2,8,2.77314,50,36,208.88,1,4,181.98,2.13,436,275.95,289,1,0,1,0
1,2,8,2.77314,50,36,208.88,1,4,181.98,2.13,437,276.95,290,1,0,1,0
1,1,1,0.0,3,3,61.0,0,2,33.39,14.0,438,277.94,60,0,1,0,0
1,1,1,0.0,6,1,540.0,0,9,3.34,38.0,467,286.65,116,0,0,0,0
1,1,1,0.0,6,1,540.0,0,9,3.34,38.0,468,287.65,117,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,469,288.65,0,0,0,0,0
1,1,1,0.0,6,1,540.0,1,9,3.34,38.0,470,289.65,118,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,471,290.65,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,13,10.87,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,14,11.86,0,0,0,0,0
1,3,7,2.18285,17,18,111.14,0,1,4.82,0.14,15,12.84,9,0,0,0,0
1,2,4,0.651877,140,1,97.25,0,2,168.77,2.0,439,276.87,291,0,0,0,0
1,2,4,0.651877,140,1,97.25,0,2,168.77,2.0,440,277.87,292,0,0,0,0
2,5,5,2.11808,3,8,147.0,0,15,8.77,12.8,183,138.02,193,0,0,0,0
1,2,2,0.9927739999999999,13,7,1207.0,0,9,11.66,63.0,184,139.01,84,0,0,0,0
1,2,2,0.9927739999999999,13,7,1207.0,0,9,11.49,63.0,185,140.01,85,0,1,0,0
1,2,2,0.9927739999999999,13,7,1045.0,1,9,11.47,60.0,186,141.01,86,0,0,0,0
1,1,1,0.0,10,0,499.0,0,7,84.29,59.0,3062,1044.77,681,0,0,0,0
1,1,1,0.0,10,0,499.0,0,7,84.3,59.0,3063,1045.76,682,0,0,0,0
1,1,1,0.0,10,0,499.0,0,7,84.3,59.0,3064,1046.75,683,0,0,0,0
1,2,3,1.45984,80,0,247.67,0,5,152.35,5.67,3065,1046.58,1881,0,0,0,0
1,1,1,0.0,1,1,138.0,1,4,485.23,17.0,3066,1047.49,684,0,0,0,0
1,1,1,0.0,1,1,138.0,1,4,485.24,17.0,3067,1048.48,685,0,0,0,0
1,1,1,0.0,1,1,138.0,1,4,485.25,17.0,3068,1049.47,686,0,0,0,0
1,1,1,0.0,3,4,61.0,0,2,39.66,14.0,3069,1049.87,687,0,0,0,0
1,3,4,1.7260400000000002,34,8,51.5,1,6,209.38,18.5,3070,1050.57,244,0,0,0,0
1,2,2,0.21639699999999998,27,2,67.0,1,4,459.45,36.5,3071,1051.5,245,0,0,0,0
1,1,1,0.0,4,4,149.0,0,1,8.87,1.0,187,141.36,15,0,0,0,0
1,1,1,0.0,1,1,113.0,0,3,12.44,7.0,188,142.35,3,0,0,0,0
1,1,1,0.0,2,2,109.0,0,5,102.13,14.0,189,143.34,87,0,0,0,0
2,6,18,3.9800400000000002,31,49,94.11,0,8,332.82,5.06,190,144.34,199,0,1,0,0
1,1,1,0.0,3,3,149.0,0,2,0.05,2.0,191,145.34,16,0,0,0,0
1,1,1,0.0,5,1,126.0,0,3,28.86,55.0,441,277.38,37,0,0,0,0
1,1,1,0.0,5,1,126.0,0,3,17.45,56.0,442,278.38,38,0,0,0,0
1,1,1,0.0,2,2,68.0,0,3,0.8,4.0,3072,1051.59,246,0,0,0,0
1,1,2,0.059602999999999996,288,1,83.0,0,1,11.04,0.5,3073,1052.3,1882,0,0,0,0
1,1,2,0.059602999999999996,288,1,83.0,0,1,11.05,0.5,3074,1053.29,1883,0,0,0,0
2,2,3,1.5485799999999998,5,8,931.67,0,15,109.46,122.67,192,146.11,201,0,1,0,0
2,8,8,2.9744900000000003,8,13,222.88,0,11,143.33,18.63,193,147.11,203,0,0,0,0
1,2,2,0.9852280000000001,14,14,923.0,0,11,103.25,75.0,194,148.1,91,0,1,0,0
1,1,2,0.749595,6,8,134.0,0,2,446.03,9.5,195,149.1,92,0,0,0,0
1,2,3,1.57071,123,0,0.0,0,0,0.0,0.0,196,150.03,114,0,0,0,0
1,2,3,1.5849600000000001,3,3,41.0,0,1,0.02,0.33,197,151.02,115,0,0,0,0
1,3,4,1.7775,32,6,51.5,1,6,208.33,18.75,3075,1053.35,247,0,0,0,0
1,2,2,0.21639699999999998,27,2,67.0,1,4,460.29,37.0,3076,1054.34,248,0,0,0,0
1,3,4,1.7775,32,6,51.5,1,6,230.17,19.0,3077,1055.34,249,0,0,0,0
1,2,2,0.21639699999999998,27,2,67.0,1,5,460.29,37.5,3078,1056.34,250,0,0,0,0
1,2,3,1.12164,11,37,41.0,0,1,0.54,0.67,198,151.84,116,0,0,0,0
1,1,1,0.0,1,1,245.0,0,6,148.37,31.0,199,152.01,93,0,0,0,0
1,1,1,0.0,1,1,49.0,0,2,530.92,4.0,200,152.41,117,0,0,0,0
4,12,18,3.48349,871,0,228.56,0,28,4.8,63.89,28,19.16,27,0,0,0,0
1,3,9,2.37573,144,42,76.22,0,1,0.22,0.11,29,20.15,22,0,0,0,0
2,17,80,5.95507,8599,1,13.5,0,26,0.01,6.28,3079,1050.83,2066,1,0,0,0
1,2,2,0.721928,5,0,463.5,0,15,0.47,140.5,3080,1051.83,45,0,0,0,0
1,1,4,1.45167,43,33,260.0,0,9,208.22,15.25,443,275.76,293,0,0,0,0
1,2,5,2.25163,0,6,125.2,0,1,0.67,0.2,201,152.95,118,0,0,0,0
1,1,1,0.0,5,0,1839.0,0,24,1.15,681.0,202,153.95,7,0,0,0,0
1,1,1,0.0,1,1,37.0,0,3,218.64,8.0,203,154.95,4,0,0,0,0
1,1,1,0.0,1,0,169.0,0,1,0.7,1.0,204,155.94,119,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,205,156.93,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,206,157.93,0,0,0,0,0
1,1,1,0.0,36,0,0.0,0,0,0.0,0.0,207,158.93,120,0,0,0,0
1,1,1,0.0,0,36,36.0,0,1,0.0,1.0,208,159.93,121,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,209,160.93,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,210,161.93,0,0,0,0,0
1,1,1,0.0,1,1,37.0,0,4,0.68,9.0,211,162.71,5,0,0,0,0
1,2,3,1.3902,95,23,96.0,1,3,106.28,2.33,212,163.33,122,0,0,0,0
1,2,3,1.3902,95,23,96.0,1,3,106.29,2.33,213,164.33,123,0,0,0,0
1,2,3,1.4017899999999999,89,18,87.0,1,2,86.33,2.0,214,165.33,124,0,0,0,0
1,1,1,0.0,4,0,53.0,0,1,0.04,1.0,215,166.32,125,0,0,0,0
1,1,1,0.0,4,0,53.0,0,1,0.03,1.0,216,167.32,126,0,0,0,0
1,1,1,0.0,4,0,53.0,0,1,0.02,1.0,217,168.32,127,0,0,0,0
1,1,1,0.0,1,1,57.0,0,1,0.93,2.0,218,168.98,128,0,0,0,0
1,1,1,0.0,1,1,57.0,0,1,0.93,2.0,219,169.98,129,0,0,0,0
1,1,1,0.0,1,1,57.0,0,1,0.93,2.0,220,170.97,130,0,0,0,0
1,1,1,0.0,76,0,0.0,0,0,0.0,0.0,3081,1048.08,1885,0,0,0,0
1,1,1,0.0,100,148,249.0,0,4,1.92,7.0,221,171.62,131,0,0,0,0
1,1,1,0.0,3,2,201.0,0,4,0.01,8.0,222,172.62,132,0,0,0,0
1,1,2,0.29232199999999997,214,0,0.0,0,0,0.0,0.0,3082,1047.58,1886,0,0,0,0
1,6,17,3.57931,1254,0,10.0,0,22,0.3,14.71,3083,1048.58,1887,0,0,0,0
1,2,2,1.0,24,2,442.0,1,11,143.54,58.0,3084,1049.58,1888,0,0,0,0
1,2,3,1.46645,181,6,19.67,0,2,9.65,2.0,3085,1050.57,1889,0,0,0,0
1,9,18,3.4339199999999996,177,186,158.94,0,2,4.67,0.17,3086,1051.57,1890,0,0,0,0
1,1,2,0.8112779999999999,5,3,88.5,0,1,0.01,0.5,3087,1052.56,1891,0,0,0,0
1,2,4,1.50511,84,57,118.75,0,1,5.91,0.5,30,20.9,23,0,0,0,0
1,2,3,1.25559,180,0,29.67,0,2,17.62,1.33,3088,1052.87,688,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,3089,1053.86,0,0,0,0,0
1,2,2,1.0,24,2,442.0,1,11,144.13,58.0,3090,1054.85,1892,0,1,0,0
1,2,2,1.0,24,2,442.0,1,11,144.13,57.5,3091,1055.82,1893,0,0,0,0
1,2,3,1.45915,16,2,229.33,0,7,119.74,10.33,3092,1056.62,1894,0,0,0,0
1,2,2,0.9182959999999999,11,1,124.5,1,6,41.14,11.0,3093,1057.3,1895,0,0,0,0
1,2,2,0.9182959999999999,11,1,124.5,1,6,41.15,11.0,3094,1058.28,1896,0,0,0,0
1,2,2,0.9182959999999999,11,1,124.5,1,6,40.51,10.5,3095,1059.27,1897,0,0,0,0
1,1,1,0.0,22,1,110.0,0,1,0.76,1.0,444,273.79,61,0,0,0,0
1,2,3,0.340254,96,2,74.33,1,10,162.29,36.0,3096,1058.3,689,0,0,0,0
1,2,2,0.6962119999999999,112,0,476.0,0,8,92.9,26.5,3097,1059.3,690,0,0,0,0
1,1,1,0.0,1,1,1844.0,0,24,7.98,682.0,472,280.64,57,0,0,0,0
1,2,2,0.672295,16,1,535.5,0,12,453.31,63.0,473,281.64,243,0,0,0,0
1,1,3,1.14087,25,8,141.0,0,2,20.72,0.67,16,13.23,10,0,0,0,0
1,2,2,0.836641,12,3,151.0,0,6,177.55,10.5,3098,1058.48,1898,0,0,0,0
1,1,1,0.0,1,1,1844.0,0,24,1.49,683.0,474,281.92,58,0,0,0,0
1,1,1,0.0,0,3,101.0,0,4,1.45,10.0,3099,1057.67,1899,0,0,0,0
1,2,2,0.746737,45,2,124.5,1,9,84.97,16.0,3100,1058.67,1900,0,0,0,0
1,2,3,0.340254,96,2,74.33,1,10,164.24,36.0,3101,1059.65,691,0,0,0,0
1,3,4,1.52455,55,6,137.75,1,9,132.01,12.75,3102,1060.64,1901,0,1,0,0
1,2,3,0.340254,96,2,74.33,1,10,164.24,36.0,3103,1061.64,692,0,0,0,0
1,2,3,1.41713,18,6,163.67,1,8,139.3,14.0,3104,1062.61,1902,0,0,0,0
1,1,1,0.0,0,32,108.0,0,4,0.02,9.0,3105,1063.61,1903,0,0,0,0
1,2,4,1.7418099999999999,171,1,291.25,0,7,39.32,25.5,3106,1064.57,693,1,1,1,1
1,1,1,0.0,1,1,1844.0,0,24,0.76,684.0,6171,2404.9,315,0,0,0,0
1,1,1,0.0,2,1,166.0,1,6,17.61,18.0,6172,2405.86,3172,0,0,0,0
1,1,1,0.0,2,1,167.0,1,6,140.7,17.0,6173,2406.86,3173,0,0,0,0
1,1,1,0.0,2,1,195.0,1,3,234.72,7.0,6174,2407.86,3174,0,0,0,0
1,6,10,2.41475,163,0,278.6,0,15,105.75,20.9,3107,1065.32,1904,0,1,0,0
1,3,6,1.47674,67,29,68.33,1,3,117.25,1.0,3108,1066.26,1905,0,0,0,0
1,3,6,1.47674,67,29,68.33,1,3,117.25,1.0,3109,1067.25,1906,0,0,0,0
1,3,6,1.47674,67,29,68.5,1,2,132.52,0.67,3110,1068.22,1907,0,0,0,0
1,1,1,0.0,20,0,75.0,0,3,542.79,6.0,6175,2408.34,3085,0,0,0,0
1,1,1,0.0,3,7,82.0,0,1,0.25,1.0,475,282.42,244,0,0,0,0
1,1,1,0.0,2,2,1056.0,0,12,2.52,126.0,476,283.42,245,0,0,0,0
1,2,2,0.962332,136,53,542.0,1,8,60.02,29.5,6176,2408.93,3086,1,0,0,0
1,2,2,0.962332,136,53,542.0,1,8,60.02,29.5,6177,2409.92,3087,1,1,0,0
1,2,2,0.962332,136,53,538.5,1,8,58.49,28.5,6178,2410.92,3088,1,0,0,0
1,2,2,0.988699,14,2,208.5,0,1,9.17,1.0,3111,1068.3,1908,0,0,0,0
1,1,1,0.0,41,78,169.0,0,2,6.7,3.0,6179,2410.03,3175,0,0,0,0
2,2,2,0.165427,40,1,459.5,0,18,5.91,137.0,6180,2411.01,482,0,0,0,0
3,7,29,4.1759699999999995,1064,104,139.62,0,25,351.17,27.17,3112,1069.08,2777,0,1,0,0
1,1,1,0.0,35,0,0.0,0,0,0.0,0.0,3113,1070.07,1910,0,0,0,0
1,1,1,0.0,11,8,71.0,0,6,0.0,14.0,3114,1071.07,695,0,0,0,0
2,2,2,0.684038,8,3,1381.0,0,26,0.05,433.0,3115,1072.07,358,0,0,0,0
1,1,1,0.0,0,8,921.0,0,18,0.04,276.0,3116,1073.02,184,0,0,0,0
1,6,6,1.50315,130,5,163.17,1,6,138.23,3.5,6181,2411.46,3176,1,1,1,1
1,6,6,1.50315,130,5,163.17,1,6,138.23,3.5,6182,2412.46,3177,0,0,0,0
1,6,6,1.50315,130,5,170.67,1,6,194.09,3.0,6183,2413.45,3178,0,0,0,0
1,1,1,0.0,61,0,0.0,0,0,0.0,0.0,6184,2414.33,3179,0,0,0,0
1,1,1,0.0,61,0,0.0,0,0,0.0,0.0,6185,2415.33,3180,0,0,0,0
1,1,1,0.0,61,0,0.0,0,0,0.0,0.0,6186,2416.33,3181,0,0,0,0
1,4,4,1.99377,19,0,224.0,0,5,0.08,5.25,6187,2417.17,3182,0,0,0,0
1,4,4,1.99377,19,0,224.0,0,5,0.08,5.25,6188,2418.16,3183,0,0,0,0
1,4,4,1.99377,19,0,224.5,0,5,0.08,4.75,6189,2419.16,3184,0,0,0,0
1,3,3,0.9653930000000001,112,2,55.0,1,8,9.8,10.0,1093,472.89,441,1,0,0,0
3,15,27,3.63355,31,80,199.07,0,11,8.67,3.56,223,170.52,244,0,0,0,0
1,1,2,0.0,0,0,0.0,0,1,1.77,0.5,3117,1073.0,1911,0,0,0,0
1,1,1,0.0,1,1,1846.0,0,24,0.98,687.0,6190,2417.59,316,0,0,0,0
1,1,1,0.0,1,1,1846.0,0,24,0.09,688.0,224,171.41,8,0,0,0,0
1,1,1,0.0,4,0,28.0,0,1,2.1,1.0,3118,1073.57,1912,0,0,0,0
1,1,1,0.0,34,17,2497.0,0,15,19.05,363.0,6191,2417.86,3089,1,1,1,0
1,1,1,0.0,34,17,2484.0,0,15,52.71,361.0,6192,2418.85,3090,1,0,1,0
1,9,30,3.90818,77,194,99.4,1,3,70.13,0.43,6193,2419.68,3185,0,0,0,0
1,1,1,0.0,4,0,118.0,0,3,0.01,8.0,6194,2420.64,3186,0,0,0,0
1,9,30,3.90818,77,194,99.4,1,4,69.77,0.47,6195,2421.64,3187,0,0,0,0
1,1,1,0.0,4,0,118.0,0,4,0.0,9.0,6196,2422.63,3188,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,477,283.44,0,0,0,0,0
0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,478,284.44,0,0,0,0,0
1,1,1,0.0,2,2,109.0,0,5,122.04,14.0,479,285.42,119,0,0,0,0
1,1,1,0.0,1,1,245.0,0,6,164.14,31.0,480,286.42,120,0,0,0,0
1,1,1,0.0,1,1,49.0,0,2,544.85,4.0,481,287.42,246,0,0,0,0
1,1,1,0.0,1,1,37.0,0,3,231.16,8.0,482,288.42,17,0,0,0,0
1,1,1,0.0,1,1,37.0,0,4,0.0,9.0,483,289.42,18,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,34.45,680.0,484,290.42,59,0,0,0,0
1,2,2,0.672295,16,1,535.5,0,12,457.86,63.0,485,291.42,247,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.0,681.0,486,292.42,60,0,0,0,0
1,1,1,0.0,1,1,1827.0,0,24,0.0,682.0,487,293.42,61,0,0,0,0
1,1,1,0.0,2,2,1056.0,0,12,0.0,126.0,488,294.42,248,0,0,0,0
1,1,1,0.0,1,1,122.0,0,4,0.03,10.0,489,295.42,249,0,0,0,0
